-1.00000 0.00000
-0.99115 0.00000
-0.98230 0.00000
-0.97345 0.00000
-0.96460 0.00000
-0.95575 0.00000
-0.94690 0.00000
-0.93805 0.00000
-0.92920 0.00000
-0.92035 0.00000
-0.91150 0.00000
-0.90265 0.00000
-0.89381 0.00000
-0.88496 0.00000
-0.87611 0.00000
-0.86726 0.00000
-0.85841 0.00000
-0.84956 0.00000
-0.84071 0.00000
-0.83186 0.00000
-0.82301 0.00000
-0.81416 0.00000
-0.80531 0.00000
-0.79646 0.00000
-0.78761 0.00000
-0.77876 0.00000
-0.76991 0.00000
-0.76106 0.00000
-0.75221 0.00000
-0.74336 0.00000
-0.73451 0.00000
-0.72566 0.00000
-0.71681 0.00000
-0.70796 0.00000
-0.69912 0.00000
-0.69027 0.00000
-0.68142 0.00000
-0.67257 0.00000
-0.66372 0.00000
-0.65487 0.00000
-0.64602 0.00000
-0.63717 0.00000
-0.62832 -0.00000
-0.61947 -0.00000
-0.61062 0.00000
-0.60177 0.00000
-0.59292 -0.00000
-0.58407 -0.00000
-0.57522 0.00000
-0.56637 0.00000
-0.55752 -0.00000
-0.54867 -0.00000
-0.53982 0.00000
-0.53097 0.00000
-0.52212 -0.00000
-0.51327 -0.00000
-0.50442 0.00000
-0.49558 0.00000
-0.48673 -0.00000
-0.47788 -0.00000
-0.46903 0.00001
-0.46018 0.00005
-0.45133 -0.00009
-0.44248 -0.00042
-0.43363 0.00049
-0.42478 0.00261
-0.41593 -0.00143
-0.40708 -0.01165
-0.39823 -0.00020
-0.38938 0.03292
-0.38053 0.01871
-0.37168 -0.04285
-0.36283 -0.05592
-0.35398 -0.02053
-0.34513 0.01487
-0.33628 0.05026
-0.32743 0.08566
-0.31858 0.12105
-0.30973 0.15645
-0.30088 0.19184
-0.29204 0.22724
-0.28319 0.26263
-0.27434 0.29803
-0.26549 0.33343
-0.25664 0.36882
-0.24779 0.40422
-0.23894 0.43961
-0.23009 0.47501
-0.22124 0.51040
-0.21239 0.54580
-0.20354 0.58119
-0.19469 0.61659
-0.18584 0.65198
-0.17699 0.68738
-0.16814 0.72278
-0.15929 0.75817
-0.15044 0.79357
-0.14159 0.82896
-0.13274 0.86436
-0.12389 0.89975
-0.11504 0.93515
-0.10619 0.97054
-0.09735 1.00594
-0.08850 1.04133
-0.07965 1.07673
-0.07080 1.11213
-0.06195 1.14752
-0.05310 1.18292
-0.04425 1.21831
-0.03540 1.25371
-0.02655 1.28910
-0.01770 1.32450
-0.00885 1.35989
0.00000 1.39529
0.00885 1.43068
0.01770 1.46609
0.02655 1.50149
0.03540 1.53681
0.04425 1.57213
0.05310 1.60817
0.06195 1.64421
0.07080 1.67535
0.07965 1.70649
0.08850 1.76232
0.09735 1.81815
0.10619 1.78731
0.11504 1.75646
0.12389 1.91496
0.13274 2.07347
0.14159 2.03807
0.15044 2.00268
0.15929 1.96728
0.16814 1.93188
0.17699 1.89649
0.18584 1.86109
0.19469 1.82570
0.20354 1.79030
0.21239 1.75491
0.22124 1.71951
0.23009 1.68412
0.23894 1.64872
0.24779 1.61332
0.25664 1.57793
0.26549 1.54253
0.27434 1.50714
0.28319 1.47174
0.29204 1.43635
0.30088 1.40095
0.30973 1.36556
0.31858 1.33016
0.32743 1.29477
0.33628 1.25937
0.34513 1.22397
0.35398 1.18858
0.36283 1.15318
0.37168 1.11779
0.38053 1.08239
0.38938 1.04700
0.39823 1.01160
0.40708 0.97621
0.41593 0.94081
0.42478 0.90542
0.43363 0.87002
0.44248 0.83462
0.45133 0.79923
0.46018 0.76383
0.46903 0.72844
0.47788 0.69304
0.48673 0.65765
0.49558 0.62225
0.50442 0.58686
0.51327 0.55146
0.52212 0.51606
0.53097 0.48068
0.53982 0.44532
0.54867 0.40979
0.55752 0.37407
0.56637 0.33958
0.57522 0.30631
0.58407 0.26687
0.59292 0.22125
0.60177 0.19731
0.61062 0.19503
0.61947 0.14542
0.62832 0.04847
0.63717 0.00000
0.64602 0.00000
0.65487 0.00000
0.66372 0.00000
0.67257 0.00000
0.68142 0.00000
0.69027 0.00000
0.69912 0.00000
0.70796 0.00000
0.71681 0.00000
0.72566 0.00000
0.73451 0.00000
0.74336 0.00000
0.75221 0.00000
0.76106 0.00000
0.76991 0.00000
0.77876 0.00000
0.78761 0.00000
0.79646 0.00000
0.80531 0.00000
0.81416 0.00000
0.82301 0.00000
0.83186 0.00000
0.84071 0.00000
0.84956 0.00000
0.85841 0.00000
0.86726 0.00000
0.87611 0.00000
0.88496 0.00000
0.89381 0.00000
0.90265 0.00000
0.91150 0.00000
0.92035 0.00000
0.92920 0.00000
0.93805 0.00000
0.94690 0.00000
0.95575 0.00000
0.96460 0.00000
0.97345 0.00000
0.98230 0.00000
