-1.00000 0.00000
-0.98675 0.00000
-0.97351 0.00000
-0.96026 0.00000
-0.94702 0.00000
-0.93377 0.00000
-0.92053 0.00000
-0.90728 0.00000
-0.89404 0.00000
-0.88079 0.00000
-0.86755 0.00000
-0.85430 0.00000
-0.84106 0.00000
-0.82781 0.00000
-0.81457 0.00000
-0.80132 0.00000
-0.78808 0.00000
-0.77483 0.00000
-0.76159 0.00000
-0.74834 0.00000
-0.73510 0.00000
-0.72185 0.00000
-0.70861 0.00000
-0.69536 0.00000
-0.68212 0.00000
-0.66887 0.00000
-0.65563 0.00000
-0.64238 0.00000
-0.62914 0.00000
-0.61589 0.00000
-0.60265 0.00000
-0.58940 0.00000
-0.57616 0.00000
-0.56291 0.00000
-0.54967 0.00000
-0.53642 0.00000
-0.52318 0.00000
-0.50993 0.00000
-0.49669 0.00000
-0.48344 0.00000
-0.47020 0.00000
-0.45695 0.00000
-0.44371 0.00000
-0.43046 0.00000
-0.41722 0.00000
-0.40397 0.00000
-0.39073 0.00001
-0.37748 0.00002
-0.36424 0.00004
-0.35099 0.00009
-0.33775 0.00018
-0.32450 0.00033
-0.31126 0.00066
-0.29801 0.00114
-0.28477 0.00213
-0.27152 0.00352
-0.25828 0.00613
-0.24503 0.00961
-0.23179 0.01569
-0.21854 0.02331
-0.20530 0.03559
-0.19205 0.05017
-0.17881 0.07164
-0.16556 0.09586
-0.15232 0.12831
-0.13907 0.16329
-0.12583 0.20588
-0.11258 0.25017
-0.09934 0.29957
-0.08609 0.34971
-0.07285 0.40207
-0.05960 0.45459
-0.04636 0.50757
-0.03311 0.56055
-0.01987 0.61354
-0.00662 0.66652
0.00662 0.71950
0.01987 0.77248
0.03311 0.82547
0.04636 0.87845
0.05960 0.93143
0.07285 0.98441
0.08609 1.03739
0.09934 1.09037
0.11258 1.14334
0.12583 1.19629
0.13907 1.24923
0.15232 1.30209
0.16556 1.35488
0.17881 1.40745
0.19205 1.45978
0.20530 1.51146
0.21854 1.56248
0.23179 1.61186
0.24503 1.65962
0.25828 1.70391
0.27152 1.74474
0.28477 1.77936
0.29801 1.80779
0.31126 1.82702
0.32450 1.83706
0.33775 1.83612
0.35099 1.82421
0.36424 1.80216
0.37748 1.76996
0.39073 1.73095
0.40397 1.68513
0.41722 1.63635
0.43046 1.58461
0.44371 1.53225
0.45695 1.47927
0.47020 1.42629
0.48344 1.37331
0.49669 1.32032
0.50993 1.26734
0.52318 1.21436
0.53642 1.16138
0.54967 1.10839
0.56291 1.05541
0.57616 1.00243
0.58940 0.94945
0.60265 0.89647
0.61589 0.84349
0.62914 0.79053
0.64238 0.73757
0.65563 0.68467
0.66887 0.63178
0.68212 0.57906
0.69536 0.52640
0.70861 0.47424
0.72185 0.42224
0.73510 0.37146
0.74834 0.32109
0.76159 0.27332
0.77483 0.22642
0.78808 0.18416
0.80132 0.14346
0.81457 0.10965
0.82781 0.07814
0.84106 0.05486
0.85430 0.03433
0.86755 0.02140
0.88079 0.01101
0.89404 0.00572
0.90728 0.00214
0.92053 0.00078
0.93377 0.00016
0.94702 0.00000
0.96026 0.00000
0.97351 0.00000
