-1.00000 0.00000
-0.98675 0.00000
-0.97351 0.00000
-0.96026 0.00000
-0.94702 0.00000
-0.93377 0.00000
-0.92053 0.00000
-0.90728 0.00000
-0.89404 0.00000
-0.88079 0.00000
-0.86755 0.00000
-0.85430 0.00000
-0.84106 0.00000
-0.82781 0.00000
-0.81457 0.00000
-0.80132 0.00000
-0.78808 0.00000
-0.77483 0.00000
-0.76159 0.00000
-0.74834 0.00000
-0.73510 0.00000
-0.72185 0.00000
-0.70861 0.00000
-0.69536 0.00000
-0.68212 0.00000
-0.66887 0.00000
-0.65563 0.00000
-0.64238 0.00000
-0.62914 0.00000
-0.61589 0.00000
-0.60265 0.00000
-0.58940 0.00000
-0.57616 0.00000
-0.56291 0.00000
-0.54967 0.00000
-0.53642 0.00000
-0.52318 0.00001
-0.50993 0.00002
-0.49669 0.00005
-0.48344 0.00013
-0.47020 0.00036
-0.45695 0.00081
-0.44371 0.00193
-0.43046 0.00387
-0.41722 0.00822
-0.40397 0.01469
-0.39073 0.02747
-0.37748 0.04402
-0.36424 0.07188
-0.35099 0.10389
-0.33775 0.14837
-0.32450 0.19498
-0.31126 0.24796
-0.29801 0.30094
-0.28477 0.35392
-0.27152 0.40691
-0.25828 0.45989
-0.24503 0.51287
-0.23179 0.56585
-0.21854 0.61884
-0.20530 0.67182
-0.19205 0.72480
-0.17881 0.77778
-0.16556 0.83076
-0.15232 0.88375
-0.13907 0.93673
-0.12583 0.98971
-0.11258 1.04269
-0.09934 1.09568
-0.08609 1.14866
-0.07285 1.20164
-0.05960 1.25462
-0.04636 1.30761
-0.03311 1.36058
-0.01987 1.41356
-0.00662 1.46650
0.00662 1.51942
0.01987 1.57214
0.03311 1.62468
0.04636 1.67631
0.05960 1.72704
0.07285 1.77454
0.08609 1.81880
0.09934 1.85465
0.11258 1.88207
0.12583 1.89442
0.13907 1.89168
0.15232 1.87232
0.16556 1.83635
0.17881 1.79187
0.19205 1.73888
0.20530 1.68590
0.21854 1.63292
0.23179 1.57994
0.24503 1.52695
0.25828 1.47397
0.27152 1.42099
0.28477 1.36801
0.29801 1.31502
0.31126 1.26204
0.32450 1.20906
0.33775 1.15608
0.35099 1.10309
0.36424 1.05011
0.37748 0.99713
0.39073 0.94415
0.40397 0.89116
0.41722 0.83818
0.43046 0.78520
0.44371 0.73222
0.45695 0.67924
0.47020 0.62626
0.48344 0.57328
0.49669 0.52032
0.50993 0.46737
0.52318 0.41457
0.53642 0.36181
0.54967 0.30973
0.56291 0.25787
0.57616 0.20844
0.58940 0.15981
0.60265 0.11751
0.61589 0.07730
0.62914 0.04841
0.64238 0.02329
0.65563 0.01063
0.66887 0.00213
0.68212 0.00000
0.69536 0.00000
0.70861 0.00000
0.72185 0.00000
0.73510 0.00000
0.74834 0.00000
0.76159 0.00000
0.77483 0.00000
0.78808 0.00000
0.80132 0.00000
0.81457 0.00000
0.82781 0.00000
0.84106 0.00000
0.85430 0.00000
0.86755 0.00000
0.88079 0.00000
0.89404 0.00000
0.90728 0.00000
0.92053 0.00000
0.93377 0.00000
0.94702 0.00000
0.96026 0.00000
0.97351 0.00000
