-1.00000,0.42771
-0.98000,0.43603
-0.96000,0.44460
-0.94000,0.45312
-0.92000,0.46163
-0.90000,0.47011
-0.88000,0.47855
-0.86000,0.48695
-0.84000,0.49530
-0.82000,0.50359
-0.80000,0.51182
-0.78000,0.51997
-0.76000,0.52804
-0.74000,0.53602
-0.72000,0.54390
-0.70000,0.55168
-0.68000,0.55935
-0.66000,0.56689
-0.64000,0.57431
-0.62000,0.58159
-0.60000,0.58873
-0.58000,0.59572
-0.56000,0.60255
-0.54000,0.60921
-0.52000,0.61570
-0.50000,0.62202
-0.48000,0.62814
-0.46000,0.63407
-0.44000,0.63981
-0.42000,0.64533
-0.40000,0.65065
-0.38000,0.65574
-0.36000,0.66061
-0.34000,0.66525
-0.32000,0.66966
-0.30000,0.67382
-0.28000,0.67774
-0.26000,0.68141
-0.24000,0.68483
-0.22000,0.68798
-0.20000,0.69088
-0.18000,0.69351
-0.16000,0.69587
-0.14000,0.69796
-0.12000,0.69978
-0.10000,0.70132
-0.08000,0.70259
-0.06000,0.70357
-0.04000,0.70427
-0.02000,0.70470
0.00000,0.70484
0.02000,0.70470
0.04000,0.70427
0.06000,0.70357
0.08000,0.70259
0.10000,0.70132
0.12000,0.69978
0.14000,0.69796
0.16000,0.69587
0.18000,0.69351
0.20000,0.69088
0.22000,0.68798
0.24000,0.68483
0.26000,0.68141
0.28000,0.67774
0.30000,0.67382
0.32000,0.66966
0.34000,0.66525
0.36000,0.66061
0.38000,0.65574
0.40000,0.65065
0.42000,0.64533
0.44000,0.63981
0.46000,0.63407
0.48000,0.62814
0.50000,0.62202
0.52000,0.61570
0.54000,0.60921
0.56000,0.60255
0.58000,0.59572
0.60000,0.58873
0.62000,0.58159
0.64000,0.57431
0.66000,0.56689
0.68000,0.55935
0.70000,0.55168
0.72000,0.54390
0.74000,0.53602
0.76000,0.52804
0.78000,0.51997
0.80000,0.51182
0.82000,0.50359
0.84000,0.49530
0.86000,0.48695
0.88000,0.47855
0.90000,0.47011
0.92000,0.46163
0.94000,0.45312
0.96000,0.44460
0.98000,0.43603
1.00000,0.42771
