-1.00000,0.44108
-0.98000,0.44947
-0.96000,0.45832
-0.94000,0.46712
-0.92000,0.47589
-0.90000,0.48463
-0.88000,0.49333
-0.86000,0.50199
-0.84000,0.51060
-0.82000,0.51914
-0.80000,0.52762
-0.78000,0.53602
-0.76000,0.54434
-0.74000,0.55257
-0.72000,0.56070
-0.70000,0.56871
-0.68000,0.57662
-0.66000,0.58440
-0.64000,0.59204
-0.62000,0.59955
-0.60000,0.60691
-0.58000,0.61411
-0.56000,0.62115
-0.54000,0.62802
-0.52000,0.63472
-0.50000,0.64122
-0.48000,0.64754
-0.46000,0.65365
-0.44000,0.65956
-0.42000,0.66526
-0.40000,0.67074
-0.38000,0.67599
-0.36000,0.68101
-0.34000,0.68580
-0.32000,0.69034
-0.30000,0.69463
-0.28000,0.69867
-0.26000,0.70245
-0.24000,0.70598
-0.22000,0.70923
-0.20000,0.71222
-0.18000,0.71493
-0.16000,0.71736
-0.14000,0.71952
-0.12000,0.72139
-0.10000,0.72298
-0.08000,0.72428
-0.06000,0.72530
-0.04000,0.72602
-0.02000,0.72646
0.00000,0.72660
0.02000,0.72646
0.04000,0.72602
0.06000,0.72530
0.08000,0.72428
0.10000,0.72298
0.12000,0.72139
0.14000,0.71952
0.16000,0.71736
0.18000,0.71493
0.20000,0.71222
0.22000,0.70923
0.24000,0.70598
0.26000,0.70245
0.28000,0.69867
0.30000,0.69463
0.32000,0.69034
0.34000,0.68580
0.36000,0.68101
0.38000,0.67599
0.40000,0.67074
0.42000,0.66526
0.44000,0.65956
0.46000,0.65365
0.48000,0.64754
0.50000,0.64122
0.52000,0.63472
0.54000,0.62802
0.56000,0.62115
0.58000,0.61411
0.60000,0.60691
0.62000,0.59955
0.64000,0.59204
0.66000,0.58440
0.68000,0.57662
0.70000,0.56871
0.72000,0.56070
0.74000,0.55257
0.76000,0.54434
0.78000,0.53602
0.80000,0.52762
0.82000,0.51914
0.84000,0.51060
0.86000,0.50199
0.88000,0.49333
0.90000,0.48463
0.92000,0.47589
0.94000,0.46712
0.96000,0.45832
0.98000,0.44947
1.00000,0.44108
