-1.00000,0.39067
-0.98000,0.39847
-0.96000,0.40627
-0.94000,0.41407
-0.92000,0.42184
-0.90000,0.42959
-0.88000,0.43730
-0.86000,0.44498
-0.84000,0.45261
-0.82000,0.46018
-0.80000,0.46770
-0.78000,0.47515
-0.76000,0.48252
-0.74000,0.48981
-0.72000,0.49702
-0.70000,0.50413
-0.68000,0.51113
-0.66000,0.51803
-0.64000,0.52481
-0.62000,0.53146
-0.60000,0.53798
-0.58000,0.54437
-0.56000,0.55061
-0.54000,0.55670
-0.52000,0.56263
-0.50000,0.56840
-0.48000,0.57400
-0.46000,0.57942
-0.44000,0.58466
-0.42000,0.58971
-0.40000,0.59456
-0.38000,0.59922
-0.36000,0.60367
-0.34000,0.60791
-0.32000,0.61194
-0.30000,0.61574
-0.28000,0.61932
-0.26000,0.62268
-0.24000,0.62580
-0.22000,0.62868
-0.20000,0.63133
-0.18000,0.63373
-0.16000,0.63589
-0.14000,0.63780
-0.12000,0.63946
-0.10000,0.64087
-0.08000,0.64202
-0.06000,0.64292
-0.04000,0.64357
-0.02000,0.64395
0.00000,0.64408
0.02000,0.64395
0.04000,0.64357
0.06000,0.64292
0.08000,0.64202
0.10000,0.64087
0.12000,0.63946
0.14000,0.63780
0.16000,0.63589
0.18000,0.63373
0.20000,0.63133
0.22000,0.62868
0.24000,0.62580
0.26000,0.62268
0.28000,0.61932
0.30000,0.61574
0.32000,0.61194
0.34000,0.60791
0.36000,0.60367
0.38000,0.59922
0.40000,0.59456
0.42000,0.58971
0.44000,0.58466
0.46000,0.57942
0.48000,0.57400
0.50000,0.56840
0.52000,0.56263
0.54000,0.55670
0.56000,0.55061
0.58000,0.54437
0.60000,0.53798
0.62000,0.53146
0.64000,0.52481
0.66000,0.51803
0.68000,0.51113
0.70000,0.50413
0.72000,0.49702
0.74000,0.48981
0.76000,0.48252
0.78000,0.47515
0.80000,0.46770
0.82000,0.46018
0.84000,0.45261
0.86000,0.44498
0.88000,0.43730
0.90000,0.42959
0.92000,0.42184
0.94000,0.41407
0.96000,0.40627
0.98000,0.39847
1.00000,0.39067
