-1.00000,0.38417
-0.98000,0.39185
-0.96000,0.39953
-0.94000,0.40719
-0.92000,0.41484
-0.90000,0.42245
-0.88000,0.43004
-0.86000,0.43759
-0.84000,0.44509
-0.82000,0.45254
-0.80000,0.45993
-0.78000,0.46726
-0.76000,0.47451
-0.74000,0.48168
-0.72000,0.48877
-0.70000,0.49576
-0.68000,0.50264
-0.66000,0.50942
-0.64000,0.51609
-0.62000,0.52263
-0.60000,0.52905
-0.58000,0.53533
-0.56000,0.54147
-0.54000,0.54746
-0.52000,0.55329
-0.50000,0.55896
-0.48000,0.56447
-0.46000,0.56980
-0.44000,0.57495
-0.42000,0.57992
-0.40000,0.58469
-0.38000,0.58927
-0.36000,0.59365
-0.34000,0.59782
-0.32000,0.60177
-0.30000,0.60552
-0.28000,0.60904
-0.26000,0.61234
-0.24000,0.61541
-0.22000,0.61824
-0.20000,0.62085
-0.18000,0.62321
-0.16000,0.62533
-0.14000,0.62721
-0.12000,0.62884
-0.10000,0.63023
-0.08000,0.63136
-0.06000,0.63225
-0.04000,0.63288
-0.02000,0.63326
0.00000,0.63339
0.02000,0.63326
0.04000,0.63288
0.06000,0.63225
0.08000,0.63136
0.10000,0.63023
0.12000,0.62884
0.14000,0.62721
0.16000,0.62533
0.18000,0.62321
0.20000,0.62085
0.22000,0.61824
0.24000,0.61541
0.26000,0.61234
0.28000,0.60904
0.30000,0.60552
0.32000,0.60177
0.34000,0.59782
0.36000,0.59365
0.38000,0.58927
0.40000,0.58469
0.42000,0.57992
0.44000,0.57495
0.46000,0.56980
0.48000,0.56447
0.50000,0.55896
0.52000,0.55329
0.54000,0.54746
0.56000,0.54147
0.58000,0.53533
0.60000,0.52905
0.62000,0.52263
0.64000,0.51609
0.66000,0.50942
0.68000,0.50264
0.70000,0.49576
0.72000,0.48877
0.74000,0.48168
0.76000,0.47451
0.78000,0.46726
0.80000,0.45993
0.82000,0.45254
0.84000,0.44509
0.86000,0.43759
0.88000,0.43004
0.90000,0.42245
0.92000,0.41484
0.94000,0.40719
0.96000,0.39953
0.98000,0.39185
1.00000,0.38417
