-1.00000,0.43210
-0.98000,0.44046
-0.96000,0.44911
-0.94000,0.45773
-0.92000,0.46632
-0.90000,0.47489
-0.88000,0.48342
-0.86000,0.49190
-0.84000,0.50033
-0.82000,0.50871
-0.80000,0.51702
-0.78000,0.52525
-0.76000,0.53340
-0.74000,0.54146
-0.72000,0.54943
-0.70000,0.55728
-0.68000,0.56503
-0.66000,0.57265
-0.64000,0.58014
-0.62000,0.58750
-0.60000,0.59471
-0.58000,0.60177
-0.56000,0.60867
-0.54000,0.61540
-0.52000,0.62196
-0.50000,0.62834
-0.48000,0.63452
-0.46000,0.64052
-0.44000,0.64631
-0.42000,0.65189
-0.40000,0.65726
-0.38000,0.66240
-0.36000,0.66732
-0.34000,0.67201
-0.32000,0.67646
-0.30000,0.68067
-0.28000,0.68463
-0.26000,0.68834
-0.24000,0.69179
-0.22000,0.69498
-0.20000,0.69790
-0.18000,0.70056
-0.16000,0.70294
-0.14000,0.70506
-0.12000,0.70689
-0.10000,0.70845
-0.08000,0.70972
-0.06000,0.71072
-0.04000,0.71143
-0.02000,0.71186
0.00000,0.71200
0.02000,0.71186
0.04000,0.71143
0.06000,0.71072
0.08000,0.70972
0.10000,0.70845
0.12000,0.70689
0.14000,0.70506
0.16000,0.70294
0.18000,0.70056
0.20000,0.69790
0.22000,0.69498
0.24000,0.69179
0.26000,0.68834
0.28000,0.68463
0.30000,0.68067
0.32000,0.67646
0.34000,0.67201
0.36000,0.66732
0.38000,0.66240
0.40000,0.65726
0.42000,0.65189
0.44000,0.64631
0.46000,0.64052
0.48000,0.63452
0.50000,0.62834
0.52000,0.62196
0.54000,0.61540
0.56000,0.60867
0.58000,0.60177
0.60000,0.59471
0.62000,0.58750
0.64000,0.58014
0.66000,0.57265
0.68000,0.56503
0.70000,0.55728
0.72000,0.54943
0.74000,0.54146
0.76000,0.53340
0.78000,0.52525
0.80000,0.51702
0.82000,0.50871
0.84000,0.50033
0.86000,0.49190
0.88000,0.48342
0.90000,0.47489
0.92000,0.46632
0.94000,0.45773
0.96000,0.44911
0.98000,0.44046
1.00000,0.43210
