-1.00000,0.39670
-0.98000,0.40461
-0.96000,0.41254
-0.94000,0.42045
-0.92000,0.42834
-0.90000,0.43621
-0.88000,0.44404
-0.86000,0.45184
-0.84000,0.45959
-0.82000,0.46728
-0.80000,0.47491
-0.78000,0.48247
-0.76000,0.48996
-0.74000,0.49737
-0.72000,0.50468
-0.70000,0.51190
-0.68000,0.51901
-0.66000,0.52601
-0.64000,0.53289
-0.62000,0.53965
-0.60000,0.54628
-0.58000,0.55276
-0.56000,0.55910
-0.54000,0.56528
-0.52000,0.57131
-0.50000,0.57716
-0.48000,0.58285
-0.46000,0.58835
-0.44000,0.59367
-0.42000,0.59880
-0.40000,0.60373
-0.38000,0.60846
-0.36000,0.61298
-0.34000,0.61728
-0.32000,0.62137
-0.30000,0.62523
-0.28000,0.62887
-0.26000,0.63227
-0.24000,0.63544
-0.22000,0.63837
-0.20000,0.64106
-0.18000,0.64350
-0.16000,0.64569
-0.14000,0.64763
-0.12000,0.64932
-0.10000,0.65075
-0.08000,0.65192
-0.06000,0.65283
-0.04000,0.65349
-0.02000,0.65388
0.00000,0.65401
0.02000,0.65388
0.04000,0.65349
0.06000,0.65283
0.08000,0.65192
0.10000,0.65075
0.12000,0.64932
0.14000,0.64763
0.16000,0.64569
0.18000,0.64350
0.20000,0.64106
0.22000,0.63837
0.24000,0.63544
0.26000,0.63227
0.28000,0.62887
0.30000,0.62523
0.32000,0.62137
0.34000,0.61728
0.36000,0.61298
0.38000,0.60846
0.40000,0.60373
0.42000,0.59880
0.44000,0.59367
0.46000,0.58835
0.48000,0.58285
0.50000,0.57716
0.52000,0.57131
0.54000,0.56528
0.56000,0.55910
0.58000,0.55276
0.60000,0.54628
0.62000,0.53965
0.64000,0.53289
0.66000,0.52601
0.68000,0.51901
0.70000,0.51190
0.72000,0.50468
0.74000,0.49737
0.76000,0.48996
0.78000,0.48247
0.80000,0.47491
0.82000,0.46728
0.84000,0.45959
0.86000,0.45184
0.88000,0.44404
0.90000,0.43621
0.92000,0.42834
0.94000,0.42045
0.96000,0.41254
0.98000,0.40461
1.00000,0.39670
