-1.00000,0.44425
-0.98000,0.45263
-0.96000,0.46156
-0.94000,0.47041
-0.92000,0.47925
-0.90000,0.48805
-0.88000,0.49681
-0.86000,0.50553
-0.84000,0.51420
-0.82000,0.52281
-0.80000,0.53135
-0.78000,0.53981
-0.76000,0.54819
-0.74000,0.55647
-0.72000,0.56466
-0.70000,0.57273
-0.68000,0.58069
-0.66000,0.58852
-0.64000,0.59622
-0.62000,0.60378
-0.60000,0.61120
-0.58000,0.61845
-0.56000,0.62554
-0.54000,0.63246
-0.52000,0.63920
-0.50000,0.64575
-0.48000,0.65211
-0.46000,0.65827
-0.44000,0.66422
-0.42000,0.66996
-0.40000,0.67548
-0.38000,0.68077
-0.36000,0.68582
-0.34000,0.69064
-0.32000,0.69521
-0.30000,0.69954
-0.28000,0.70361
-0.26000,0.70742
-0.24000,0.71096
-0.22000,0.71424
-0.20000,0.71725
-0.18000,0.71998
-0.16000,0.72243
-0.14000,0.72460
-0.12000,0.72649
-0.10000,0.72809
-0.08000,0.72940
-0.06000,0.73042
-0.04000,0.73115
-0.02000,0.73159
0.00000,0.73174
0.02000,0.73159
0.04000,0.73115
0.06000,0.73042
0.08000,0.72940
0.10000,0.72809
0.12000,0.72649
0.14000,0.72460
0.16000,0.72243
0.18000,0.71998
0.20000,0.71725
0.22000,0.71424
0.24000,0.71096
0.26000,0.70742
0.28000,0.70361
0.30000,0.69954
0.32000,0.69521
0.34000,0.69064
0.36000,0.68582
0.38000,0.68077
0.40000,0.67548
0.42000,0.66996
0.44000,0.66422
0.46000,0.65827
0.48000,0.65211
0.50000,0.64575
0.52000,0.63920
0.54000,0.63246
0.56000,0.62554
0.58000,0.61845
0.60000,0.61120
0.62000,0.60378
0.64000,0.59622
0.66000,0.58852
0.68000,0.58069
0.70000,0.57273
0.72000,0.56466
0.74000,0.55647
0.76000,0.54819
0.78000,0.53981
0.80000,0.53135
0.82000,0.52281
0.84000,0.51420
0.86000,0.50553
0.88000,0.49681
0.90000,0.48805
0.92000,0.47925
0.94000,0.47041
0.96000,0.46156
0.98000,0.45263
1.00000,0.44425
