-1.00000,0.43844
-0.98000,0.44683
-0.96000,0.45562
-0.94000,0.46436
-0.92000,0.47308
-0.90000,0.48177
-0.88000,0.49042
-0.86000,0.49903
-0.84000,0.50759
-0.82000,0.51608
-0.80000,0.52451
-0.78000,0.53286
-0.76000,0.54113
-0.74000,0.54931
-0.72000,0.55739
-0.70000,0.56536
-0.68000,0.57322
-0.66000,0.58095
-0.64000,0.58855
-0.62000,0.59602
-0.60000,0.60333
-0.58000,0.61049
-0.56000,0.61749
-0.54000,0.62432
-0.52000,0.63098
-0.50000,0.63745
-0.48000,0.64372
-0.46000,0.64980
-0.44000,0.65568
-0.42000,0.66134
-0.40000,0.66679
-0.38000,0.67201
-0.36000,0.67700
-0.34000,0.68175
-0.32000,0.68627
-0.30000,0.69054
-0.28000,0.69455
-0.26000,0.69831
-0.24000,0.70181
-0.22000,0.70505
-0.20000,0.70802
-0.18000,0.71071
-0.16000,0.71313
-0.14000,0.71528
-0.12000,0.71714
-0.10000,0.71872
-0.08000,0.72001
-0.06000,0.72102
-0.04000,0.72174
-0.02000,0.72218
0.00000,0.72232
0.02000,0.72218
0.04000,0.72174
0.06000,0.72102
0.08000,0.72001
0.10000,0.71872
0.12000,0.71714
0.14000,0.71528
0.16000,0.71313
0.18000,0.71071
0.20000,0.70802
0.22000,0.70505
0.24000,0.70181
0.26000,0.69831
0.28000,0.69455
0.30000,0.69054
0.32000,0.68627
0.34000,0.68175
0.36000,0.67700
0.38000,0.67201
0.40000,0.66679
0.42000,0.66134
0.44000,0.65568
0.46000,0.64980
0.48000,0.64372
0.50000,0.63745
0.52000,0.63098
0.54000,0.62432
0.56000,0.61749
0.58000,0.61049
0.60000,0.60333
0.62000,0.59602
0.64000,0.58855
0.66000,0.58095
0.68000,0.57322
0.70000,0.56536
0.72000,0.55739
0.74000,0.54931
0.76000,0.54113
0.78000,0.53286
0.80000,0.52451
0.82000,0.51608
0.84000,0.50759
0.86000,0.49903
0.88000,0.49042
0.90000,0.48177
0.92000,0.47308
0.94000,0.46436
0.96000,0.45562
0.98000,0.44683
1.00000,0.43844
