-1.00000,0.38481
-0.98000,0.39250
-0.96000,0.40019
-0.94000,0.40787
-0.92000,0.41553
-0.90000,0.42316
-0.88000,0.43076
-0.86000,0.43832
-0.84000,0.44583
-0.82000,0.45330
-0.80000,0.46070
-0.78000,0.46804
-0.76000,0.47530
-0.74000,0.48248
-0.72000,0.48958
-0.70000,0.49658
-0.68000,0.50348
-0.66000,0.51027
-0.64000,0.51695
-0.62000,0.52350
-0.60000,0.52993
-0.58000,0.53622
-0.56000,0.54237
-0.54000,0.54837
-0.52000,0.55421
-0.50000,0.55989
-0.48000,0.56541
-0.46000,0.57075
-0.44000,0.57591
-0.42000,0.58088
-0.40000,0.58566
-0.38000,0.59025
-0.36000,0.59463
-0.34000,0.59881
-0.32000,0.60278
-0.30000,0.60652
-0.28000,0.61005
-0.26000,0.61336
-0.24000,0.61643
-0.22000,0.61927
-0.20000,0.62188
-0.18000,0.62425
-0.16000,0.62637
-0.14000,0.62825
-0.12000,0.62989
-0.10000,0.63128
-0.08000,0.63241
-0.06000,0.63330
-0.04000,0.63393
-0.02000,0.63431
0.00000,0.63444
0.02000,0.63431
0.04000,0.63393
0.06000,0.63330
0.08000,0.63241
0.10000,0.63128
0.12000,0.62989
0.14000,0.62825
0.16000,0.62637
0.18000,0.62425
0.20000,0.62188
0.22000,0.61927
0.24000,0.61643
0.26000,0.61336
0.28000,0.61005
0.30000,0.60652
0.32000,0.60278
0.34000,0.59881
0.36000,0.59463
0.38000,0.59025
0.40000,0.58566
0.42000,0.58088
0.44000,0.57591
0.46000,0.57075
0.48000,0.56541
0.50000,0.55989
0.52000,0.55421
0.54000,0.54837
0.56000,0.54237
0.58000,0.53622
0.60000,0.52993
0.62000,0.52350
0.64000,0.51695
0.66000,0.51027
0.68000,0.50348
0.70000,0.49658
0.72000,0.48958
0.74000,0.48248
0.76000,0.47530
0.78000,0.46804
0.80000,0.46070
0.82000,0.45330
0.84000,0.44583
0.86000,0.43832
0.88000,0.43076
0.90000,0.42316
0.92000,0.41553
0.94000,0.40787
0.96000,0.40019
0.98000,0.39250
1.00000,0.38481
