-1.00000,0.43271
-0.98000,0.44108
-0.96000,0.44975
-0.94000,0.45837
-0.92000,0.46698
-0.90000,0.47556
-0.88000,0.48410
-0.86000,0.49259
-0.84000,0.50104
-0.82000,0.50943
-0.80000,0.51775
-0.78000,0.52599
-0.76000,0.53415
-0.74000,0.54223
-0.72000,0.55020
-0.70000,0.55807
-0.68000,0.56582
-0.66000,0.57346
-0.64000,0.58096
-0.62000,0.58833
-0.60000,0.59555
-0.58000,0.60262
-0.56000,0.60953
-0.54000,0.61627
-0.52000,0.62284
-0.50000,0.62922
-0.48000,0.63542
-0.46000,0.64142
-0.44000,0.64722
-0.42000,0.65281
-0.40000,0.65818
-0.38000,0.66334
-0.36000,0.66827
-0.34000,0.67296
-0.32000,0.67742
-0.30000,0.68163
-0.28000,0.68559
-0.26000,0.68931
-0.24000,0.69276
-0.22000,0.69595
-0.20000,0.69888
-0.18000,0.70154
-0.16000,0.70393
-0.14000,0.70605
-0.12000,0.70789
-0.10000,0.70945
-0.08000,0.71072
-0.06000,0.71172
-0.04000,0.71243
-0.02000,0.71286
0.00000,0.71300
0.02000,0.71286
0.04000,0.71243
0.06000,0.71172
0.08000,0.71072
0.10000,0.70945
0.12000,0.70789
0.14000,0.70605
0.16000,0.70393
0.18000,0.70154
0.20000,0.69888
0.22000,0.69595
0.24000,0.69276
0.26000,0.68931
0.28000,0.68559
0.30000,0.68163
0.32000,0.67742
0.34000,0.67296
0.36000,0.66827
0.38000,0.66334
0.40000,0.65818
0.42000,0.65281
0.44000,0.64722
0.46000,0.64142
0.48000,0.63542
0.50000,0.62922
0.52000,0.62284
0.54000,0.61627
0.56000,0.60953
0.58000,0.60262
0.60000,0.59555
0.62000,0.58833
0.64000,0.58096
0.66000,0.57346
0.68000,0.56582
0.70000,0.55807
0.72000,0.55020
0.74000,0.54223
0.76000,0.53415
0.78000,0.52599
0.80000,0.51775
0.82000,0.50943
0.84000,0.50104
0.86000,0.49259
0.88000,0.48410
0.90000,0.47556
0.92000,0.46698
0.94000,0.45837
0.96000,0.44975
0.98000,0.44108
1.00000,0.43271
